title,content,link,sources
"Godel wants to fix Uganda&#8217;s broken last mile delivery system
","When Jack Ma pointed out the areas that still presented opportunities in Africa, logistics was among them. This is because of the broken logistics system across the African continent.
 In the end, not only does it drive up the cost of e-commerce, it makes it impossible sometimes. Godel, a logistics startup based in Uganda, wants to fix this. Starting with the last mile.
 However much e-commerce has been on an upward trend in Uganda, last mile deliveries are still a huge challenge. A problem faced by both emerging and already established companies.
 For example, Transtel is a Ugandan authorized distributor of Samsung, Beko and Skyworth products. Yet, they couldn’t find an efficient way to fulfill their logistics needs. Hence, the creation of an internal logistics arm.
 “We [Transtel] have to distribute products,” Anuj Thakrar, Godel’s Managing Director said. “We [thus] need an organized logistics network.”
 He added; “Thats why we launched into Godel because within our existing companies, we already have a logistics need.” Godel was, thus, born out of necessity.
 Early this year, it spun out as an independent startup. With the aim of fixing the last mile delivery problem not only for Transtel but other businesses.
 Currently, they serve clients ranging from Jumia, Prudential, Orient Bank and more. “I would say we work with over 20 large customers that we are servicing,” Anuj pointed out.
 The startup operates two models.
 They can deliver the parcels on your behalf. “[If] you have a package you need to deliver, we charge you on a per package model,” Anuj says. Or, you can hire their bikes and vehicles. This applies to banks and insurance companies with sensitive deliveries.
 Also read: How Michael Wilkerson turned a side hustle into Tugende
 Currently, one can access them through the website. “Thats the per package model where you put in your respective dimensions and our pricing algorithm computes based on weight,” Anuj says. Though, the same platform supports those looking to hire their bikes and cars.
 The Godel team sits at over 20 full-time staff and around 80 distributed agents. The agents are for circumstances where it wouldn’t make economic sense for the startup to do it by itself.
 “If you have one package and weve only got one package going to Mbarara, I cannot send my own truck,” he points out. Adding that, “through our agency network, we are able to use what we call third-party logistics providers to move our cargo.”
 The startups’ main competition is two multinationals; German-based DHL and Aramex, the first Arab-based company to be listed on the NASDAQ. Apart from that, the country has a couple of other “informal players” that Anuj declined to point out.
 While as the bigger and more established players like DHL have unrivaled service delivery, their high price rates are a turnoff. Yet, the much smaller informal ones with a great pricing are inefficient.
 “A lot of the smaller players are using manual processes,” he says. “Yet companies want affordable service without compromising on the level of service.” Godel wants to position itself between the high-end players and the informal players.
 Given that they were spun out of an existing company, the startup already had existing clients. They also enjoyed the financial backing from Transtel. Which implies that they didnt need any external funding, and are not looking to do that anytime soon.
 Except, when the time for expansion comes. At that point, Anuj thinks that there’s a lot they will be able to learn from VCs and PEs. Especially scaling to new markets.
 “More than being from the financial perspective I would say you know the expertise that some investors can bring to scale the business that would be more of my focus.”
 This article was written with contribution from Mutabazi Godfrey.
","https://blog.digestafrica.co/godel-delivery-jumia-uganda/
",DigestAfrica
"Here&#8217;s a complete list of AppsAfrica.com awards 2018 winners
","On Monday this week, the winners of the AppsAfrica.com awards 2018 were announced at the annual Awards party in Cape Town. Now in their fourth year, the Awards celebrate the best in African mobile and tech.
 This year attracted both corporates and start-ups and with entries from 39 countries across the continent. Smaller markets such as Malawi, Sao Tome &amp; Principe, Mauritania, and Liberia also participated.
 An illustration, according to Andrew Fassnidge  founder of AppsAfrica.com  of the rapid growth of African tech outside of the usual hotspots.
 
 Congratulations to all the finalists, winners and a special word of thanks to our expert judging panel, sponsors and supporting partners across Africa, Andrew Fassnidge.
 
 Uber, JET8¸ Syntonic, KaiOS, Africa Tech Summit Kigali and Mobile Money South Africa (MOMO) supported the awards. An independent panel of industry experts and judges assessed over 300 applications. The panel included experts from the media, investors, and leaders from the tech ecosystem.
 Having picked up an Award, this year’s winners are invited to Africa Tech Summit in Kigali, February 13  15, 2018 which connects over 400 corporates, start-ups and investors from across Africa for three days of learning, knowledge sharing and networking.
 The winners on the night were from Kenya, Nigeria, South Africa, Uganda, Rwanda, Tanzania, and Ethiopia. Below is the complete list and their respective categories.
 Best EdTech Solution – Xander Educational Apps (South Africa)
 Best Enterprise Solution – Kobo360 (Nigeria)
 Social Impact Award – WeThinkCode – (South Africa)
 Best African App –  SafeBoda – (Uganda)
 Disruptive Innovation Award – Nala – (Tanzania)
 Best Fintech Solution – WhatsApp Chat Banking – Clickatell Transact (South Africa)
 Best HealthTech Solution – Baobab Circle – Afya Pap (Kenya)
 Best AgriTech Solution – Farmcrowdy (Nigeria)
 Best News &amp; Entertainment Solution – Kukulu Game – Qene Technologies (Ethiopia)
 Best Blockchain Solution – Custos Media Technologies (South Africa)
 Best IoT Solution – HydroIQ (Kenya)
 Best Mobility Solution – Yego Innovision (Rwanda)
 Best mCommerce Solution – Travelstart for Flapp (South Africa)
 Changing Africa Award – Vanu (Rwanda)
 Digest Africa is a media partner for the AppsAfrica.com awards and the Africa Tech Summit Kigali
","https://blog.digestafrica.co/apps-africa-awards-2018-winners/
",DigestAfrica
"Liquid Telecom appoints Adil Youssefi as new Regional CEO of East Africa
","Pan-African telecoms group, Liquid Telecom has appointed Adil Youssefi as the new Regional CEO of East Africa. In his new role, Adil will oversee the five East African markets of Kenya, Rwanda, Uganda, Tanzania, and Ethiopia.
 An internal promotion, Adil has before served as CEO of Liquid Telecom Kenya since April 2017. He helped to further strengthen the company’s strong position in the local market.
 As CEO, Adil oversaw a 10-year partnership with Kenya Electricity Transmission Company Limited (KETRACO). This will enable Liquid Telecom Kenya to operate KETRACO’s Optical Ground Wire (OPGW) fiber cable and expand its internet network further across East Africa.
 The Regional CEO of Eastern Africa is a new position within Liquid Telecom. It forms part of the group’s wider digital transformation strategy. Earlier this year, Liquid Telecom Group also appointed Ahmad Mokhles as the Group Chief Operating Officer.
 SPONSORED: Find out how Unreasonable East Africa can support your business
 Liquid Telecom is a communications solutions provider. The company operates across 13 countries in Eastern, Central, and Southern Africa. It serves mobile operators, carriers, enterprise, media, and content companies and retail customers.
 It has built Africa’s largest independent fiber network, spanning over 50,000km. It also operates state-of-the-art data centers in Johannesburg, Cape Town, and Nairobi. With a combined potential of 19,000 square meters of rack space and 80 MW of power.
 The telecom company has also stepped up its efforts towards supporting innovation across the continent. This has been through offering internet and other services to hubs as well as signing partnerships with AfriLabs and SigFox.
 Liquid Telecom also releases occasional reports on emerging technologies across the continent.
","https://blog.digestafrica.co/liquid-telecom-appoints-adil-youssefi-regional-ceo-east-africa/
",DigestAfrica
"[UPDATE] KCCA announces innovation competition with ridiculous T&#038;Cs
","Kampala Capital City Authority  KCCA  recently launched an innovation competition targeting university students and graduates. According to KCCA, the competition is looking for solutions addressing some of the challenges faced by the citizens.
 Innovation is one of the core values of KCCA and in support of this KCCA has launched the Technology Innovations competition targeting students and graduates who can give working solutions to challenges faced by citizens and the government.
 This year, the focus is on solutions that can improve reporting on their services. The feedback would be on a couple of on-going projects as well as other areas that are still lacking.
 There are a number of services offered by KCCA in the City which include; maintenance of roads, street lighting and waste management, they wrote.
 Adding, it is important that citizens have a solution where they are able to report to KCCA on the status of such services in their areas so that they can be identified and resolved by the right officials in the shortest time possible.
 Related: Does MTN Organize Innovation Awards and Competitions to Steal Ideas?
 Yet among its terms and conditions, for participating, one stands out in a very ridiculous way. It requires the participant to give up control over their innovations.
 KCCA requires that upon award of these prizes the owners transfer to KCCA the entire right, title, and interest in and to said Innovation, and any patent and patent applications deriving there from for any such innovation, it read.
 What is even ridiculous is that they do not specify exactly what the innovator will get in return for giving up their innovation. Apart from vaguely stating that its a cash prize.
 But, if youve been around the Ugandan innovation space for some time, then you know that the said cash prize could easily be US $1000.
 Now, the questions are; Is that worth one giving up their innovation? Is this a new way for corporates and agencies to steal innovations legally? Where will this leave innovators?
 Update: They removed the part requiring innovators to surrender their IP and any rights to their innovations. Check it out here.
","https://blog.digestafrica.co/kcca-innovation-competition/
",DigestAfrica
"Goodwell Investments injects $2M into Kenya-based Copia Global
","Goodwell investments, an impact investment and advisory firm focused on financial inclusion and sustainable development, has made a $2 million investment into Kenya-based Copia Global. Goodwell Investments has acquired a share in Copia, the firm wrote.
 It described Copia Global as promising ecommerce business that specialises in supplying products and services to currently underserved consumers in rural Kenya.
 Copia supplies products and services to “Base of the Pyramid” (BoP) consumers. Through a combination of technology, local agents, efficient delivery strategies, a broad and affordable product offering, and reliable services, Copia enables households to access goods that would otherwise be difficult to obtain without travelling to a major city. Pre-paid orders take on average only two to three days to be fulfilled.
 According to the Copias website, it was founded in 2012 by Silicon Valley veterans, Tracey Turner and Jonathan Lewis, though the press release points out that they launched in 2013 with 20 agents.
 It has shown dramatic growth over the past few years and now works with over 3,000 agents, counts some 40,000 customers, and executes over 80,000 orders a month, wrote Goodwell Investments.
  Looking further ahead, Copia’s total addressable market could comprise several emerging markets in sub-Saharan Africa, Latin America and Asia as well that represent a potential purchasing power of over $5 trillion a year.
 To-date, the company has raised at least $6 million in total investment across four different funding rounds. Some of their notable investors include DOB Equity, Savannah Fund as well as LGT Impact.
 Goodwell Investments, based in the Netherlands, is among the most prominent impact investors across the continent with at least 14 companies under their portfolio. Last year, they raised a $23 million sub-Saharan dedicated fund called Goodwell IV.
 This year, so far, Goodwell Investments has seen two of its portfolio companies  MFS Africa and WhereIsMyTransport  raised funding amounting to $2.5M and $1.85M respectively. The impact investor participated in the latters Series A that it will use to expand to India and Latin America. Other notable portfolio companies include Nigerias Paga and Lidya as well as South Africas Nomanini and
","https://blog.digestafrica.co/goodwell-investments-kenya-copia-global/
",DigestAfrica
"Africa&#8217;s tech funding roundup: Africa&#8217;s Talking, Jumo, SWVL and more
","Here’s a wrap up of the African tech startup funding landscape
 1. Africa’s Talking’s US $8.6 Million Series A
 Nairobi headquartered mobile technology company, Africa’s Talking, announced that it had raised US $8.6 Million Series A round of funding. IFC Venture Capital led the in which Orange Digital Ventures and Social Capital also participated.
 Africa’s Talking plans to use the funds to build a studio where they will “take in brilliant engineers and support them as they build tech products.” Additionally, they plan to expand as well as continue with product development. Read more on Africas Talking blog.
 2. TradeDepot’s US $3 Million
 Mobile B2B trade platform, TradeDepot, raised it’s series A in a round led by Partech Ventures’ Africa fund. The startup, founded in 2015, according to its CrunchBase profile, is planning to use the funds to support their growth strategy. Onyekachi Izukanne, co-founder and chief executive officer (CEO) of TradeDepot said. Read more on Disrupt Africa.
 Also read: Wala announces launch in South Africa, Zimbabwe and Uganda
 3. Egypt’s SWVL’s US $8 Million
 Egyptian bus transportation network, SWVL, announced that it had raised US $8 Million from a group of investors led by regional venture fund BECO Capital, Africa-based investor DiGAME and global VC fund Silicon Badia. The startup had earlier raised US $500,000 from Careem, a ride-hailing company that operates in MENA. Read more on Magnitt.
 4. Jumo’s US $3 Million
 Mobile credit platform that operates in Ghana, Kenya, Uganda, South Africa, Rwanda, Tanzania and Zambia, JUMO, raised US $3 Million from Proparco, a French development finance institution with operations across Africa according to TechMoran.
 5. Harmonica’s $150,000
 Cairo-based matchmaking startup Harmonica has raised $150,000 from 500 Startups, according to Menabytes. The startup was launched last year in April was part of the 500 Startups 23rd batch.
 6. Undisclosed
 Capetown-based SkillUp Tutors raised an undisclosed amount from Knife Capital to scale internationally according to TechMoran. While Disrupt Africa reported that Kenya’s UTU raised funding from Hong-Kong based accelerator program, Zeroth.
","https://blog.digestafrica.co/africas-tech-africas-talking-jumo-swvl/
",DigestAfrica
"French Spirits Group Pernod Ricard Buys Stake in Jumia
","French spirits group Pernod Ricard is buying an unspecified stake in Jumia. This will allow it to become a “strategic shareholder” in Africa’s leading online retailer.
 The two companies will develop innovative distribution strategies in the region. The companies said in a statement. It seems the investment is to help Pernod expand its product offering to consumers in the continent.
 Pernod Ricard is present in 13 African countries. It says that it will share its expertise on consumers and physical distribution networks. While Jumia will bring its digital, logistics and payment platforms.
 “We are very proud to welcome Pernod Ricard as a new strategic partner of Jumia,” said Sacha Poignonnec and Jérémy Hodara, co-CEOs of Jumia. “This investment is an acknowledgement of the growth and innovation that Jumia has achieved since 2012.”
 Gilles Bogaert, CEO of Pernod Ricard’s Europe, Middle East, Africa and Latin America unit, said:
 
 “Pernod Ricard has made Africa its new frontier, as shown by the successive openings of subsidiaries over the last few years. Jumia is a partner of choice as digital and e-commerce represent real strategic accelerators in this region for us.”
 
 Paul-Robert Bouhier, president of Pernod Ricard Sub-Saharan Africa, added:
 “Our business relationship with Jumia traces back to 2016 with the successful launch of Jumia-Party. This innovation has experienced solid growth in cities such as Lagos, Nairobi and Accra.”
 Besides its online services platform, Jumia operates a restaurant delivery platform, Jumia Food. As well as a hotel booking service, Jumia Travel. Together, these represent around 25,000 establishments in Africa. Pernod Ricard said it will be able to rely on this network to develop the presence of its brands in the out-of-home segment.
 Jumias last round of funding was a Series C that it raised close to two years ago, in March 2016. The e-commerce giant raised over $400 million from six investors led by its major shareholders  MTN Group and Rocket Internet. To-date, they have raised a total of over $700 million in a period of over 6 years.
 Theres been a rumour of Rocket Internet considering floating Jumia on either Frankfurt, London or New York Stock Exchanges. While it was also rumoured that MTN Group -which owns 40% of the company  wanted to exit.
","https://blog.digestafrica.co/french-pernod-ricard-stake-jumia/
",DigestAfrica
"In Brief: Malawi wants to make accepting digital payments a must for businesses
","The country’s monetary authorities are working on a regulation which would make it mandatory for businesses to accept digital payments. The regulation would require businesses in Malawi to have at least one digital payment channel.
 The Deployment and Usage of Electronic Payments Channels Regulation 2018 seeks to set minimum mandatory requirements for businesses operating in Malawi by facilitating and enforcing usage of electronic payment products for payment of goods and services.
 Electronic payment channels will include mobile money, mobile banking, point of sale devices, internet banking and products approved by Reserve Bank of Malawi.
 The regulation further says a business shall not surcharge customers on the usage of any deployed electronic payment channel, adding that any business that does so commits an offense and shall be liable to a fine of K50, 000 (around $4,200) for every surcharged transaction.
 If this finally comes to pass, startups like South Africa-based Yoco  which recently raised $16 million from Partech Africa  will be looking to expand into the Southern Africa country.
 Source: The Times Group [Malawi]
","https://blog.digestafrica.co/malawi-make-accepting-digital-payments-must-businesses/
",DigestAfrica
"Why I am launching Uganda&#8217;s first Founders Lab
","Entrepreneurship is a 26-hour day job and an 8 days a week commitment. That is the best way I can explain how much it takes to build a sustainable venture.
 It is easy to describe an entrepreneur as a person who undertakes risks to bring to life an aspiration. But, the description says little about the hours of work, commitment and sacrifice one has to make. It will not mention the judgment you face from those closest to you, for exploring a path less traveled.
 At The Innovation Village, we carry a belief that we should fix the broken innovation economy. As a nation, we are building and supporting our entrepreneurs the wrong way.
 No wonder 95% of these are dying in their first year of operation. Currently, I spend my 26/8  26 hours and 8 days a week  sitting down with Founders and stakeholders. Aiming at exploring new pathways to a different story.
 Through this journey, I have earmarked three challenges we need to overcome.
 1. The challenge of FOCUS
 Do any of these sound familiar?;
 First scenario: A young entrepreneur walks into my office and pitches 6 startup ideas. All at 10%, developed over a period of 6 months and no least viable product.
 Second Scenario: An entrepreneur believes he has the next big idea. S/he won’t bother sharing with you because you might steal it, yet you actually know 4 other people working on the same.
 Third scenario: An entrepreneur changes the business model to match a grant objective. Believing that this is a viable plan to build a startup.
 Fourth Scenario: An entrepreneur that hops from competition to competition. Hoping to win the prize money, instead of building their venture.
 Firth Scenario: A corporate with a business that can become their life’s work. But, they will never quit their job because of the things that might go wrong.
 I have had conversations with all the above. And, if they actually focused on one thing, they would be halfway to their destination.
 2. The challenge of STORYTELLING
 The British say “don’t blow your own trumpet.” The Americans say, “if you are lucky enough to have a trumpet, blow it.
 If you are an entrepreneur and you don’t tell your story right, how will the world discover you? Half the opportunities we miss out on come down to our inability to share our stories of impact.
 Again, do any of these sound familiar?
 First Scenario: My business is just…. insert any words that paint a picture of someone completely downplaying their work. A potential $1M story sold as a $1 story.
 Second Scenario: The fear of pricing right because people may not afford it. The best advice I have heard about pricing is;
 
 “think of a crazy price that you believe no one will pay you for your services and then double it — then work your way to why they will pay you for it.”
 
 Third Scenario: Ask any entrepreneur what they do and they will struggle to explain in a brief to the point. In fact, they might leave you thinking — why dont you find a day job?
 3. The challenge of our ECOSYSTEM
 How do you build entrepreneurs in an early ecosystem where you don’t have investors? Corporate partners are yet to realize the opportunities they might tap into. The government is trying to help but going about it the wrong way?
 How do you begin to connect the dots to the many independent initiatives? All which are competing with one another and together not delivering.
 How do you brand Uganda as a destination for capital? Yet search results are more likely to bring up chairs flying across parliament first.
 I have traveled the world. And, I am left convinced that entrepreneurial zeal is alive in Uganda more than anywhere. Unfortunately, all the 98% Founders I meet have one thing in common. They have got battered by the challenges that come with entrepreneurship.
 They become victims of reality and spend their focus on the frustration and less on their vision.
 The one lesson I have learned is that it is hard for all, but you don’t have to embark on this journey alone. You might be thankful for your own challenges if you listen to what other people have to go through.
 
 Here is why I am launching the Founders Lab. https://t.co/cRGbe2TPEC Are you an entrepreneur struggling with your next move?-this is for you pic.twitter.com/ebdkPZwsOR
 — CK Japheth (@CKJapheth) November 1, 2017
 
 
 The Founders Lab will gather those seeking new pathways to their entrepreneurial journeys. It is for those interested and dedicated to creating, nurturing and leading something.
 It is for those that want to challenge assumptions and expand worldview of their struggles.
 Together we will explore how to solve some of our biggest challenges. And, soon, this is where you will find the people you want to meet  to take your venture to the next level.
 I am excited to be hosting Connor Sattely. A Business Accelerator Agent with HiiL — Innovating Justice for our first Founders Lab. Connor is passionate about building entrepreneurs.
 You don’t want to miss out on his insights and journey of building 40+ companies a year across the globe. Are you a Founder? This is for you.
 
 This Post first appeared on CK Japheths Medium Account.
 
","https://blog.digestafrica.co/uganda-founders-lab-ck-japheth/
",DigestAfrica
"EU supported IoT accelerator, Wazihub, set to launch in Uganda
","
 Wazihub, an Internet of Things accelerator program, is set to launch in Uganda. The launch is a collaborative effort between Hive Colab and Women In Technology Uganda.
 Through this project, we will learn more about the WAZIUP Platform and how it will be of use to achieving the SDGs for Africa, part of the statement read. According to Wazihubs website, WAZIUP is a European Union-Africa project, developing IoT technologies in Africa.
 
 According to the statement from Hive Colab, Wazihub is a collaborative problem solving and innovative approach to enable win-win outcomes for EU and African partners while tackling key societal problems and challenges by applying IoT and Big Data Sub-Saharan Africa.
 
 The launch will take place on May 4, 2018, at Hive Colab in Kampala. Through this project, we will learn more about the WAZIUP Platform and how it will be of use to achieving the SDGs for Africa, part of the statement read.
 
 According to Wazihubs website, WAZIUP is a European Union-Africa project developing IoT technologies in Africa.
 
 Also read: Chinese Crypto-billionaire founder of Binance visits Uganda
 The WAZIUP project uses cutting-edge technology from IoT and Big Data to improve the working conditions in the rural ecosystem of Sub-Saharan Africa. First, WAZIUP involves end users of IoT and Big Data in order to define focused validation cases. They then engage the ICT ecosystem by fostering new tools and good practices amongst entrepreneurs and start-ups.
 
 Currently, the program has 7 partners from four African countries. That is; Senegal, Ghana, Togo, and Burkina Faso. Plus five partners from four European Union countries; Italy, France, Portugal, and Germany.
 
 IoT hasnt been at the center of innovation in Uganda as well as the continent, except for Kenya and South Africa. Launching an accelerator in the space might be the needed spark.
","https://blog.digestafrica.co/wazihub-internet-of-things/
",DigestAfrica
"forLoop Kampala organizing an All Java Everything themed event
","forLoop Kampala is organizing a meetup for all software developers in Uganda. Themed All Java everything or All Js everything, the event will focus on Java. (See also: Kampala Innovation Week 2017 Set for end of November).
 Ever wondered if JavaScript is a programming language or a scripting language, whether it’s a server-side scripting language or client side.
 Though being one of the most misunderstood languages, JavaScript is being used everywhere. The use of JavaScript has changed dramatically over the years and so has the language itself.
 The JS meetup on the 2nd of December, 2017 will aim at exploring the above. It will take place at The Innovation Village, Ntinda from 10.00 AM. The meetup will also have Tech talks, Flash talks, and Open Discussion.
 Four speakers for the event have been named so far. These include; Lorna Maria, wholl talk about developer communities, Ronald Kasendwa, to talk about react native, Christian Nuwamba talking about Vue Js and lastly Kato Julius talking about offline first (Chrome Apps).
 Launched in July 2017, forLoop Kampala is a community of software developers. It is part of the wider forLoop Africa  which was founded in 2016 as a community for every and any software developer.
 It is rumored that Africas Talking invested around $20,000 in the forLoop Africa community in October 2017. This was to help it carry out its activities. However, when we reached out to Graham Ingokho, Africas Talkings Developer Outreach, he neither confirmed nor denied the rumor.
 His reply was that we will send you a press release shortly covering our engagement with forLoop. That was two weeks ago, and were still waiting.
 To be a part of this meetup, click here.
","https://blog.digestafrica.co/forloop-kampala-organizing-java/
",DigestAfrica
"MTN Innovation Awards are Back, Apply Now!
","MTN Uganda has today announced that application to its MTN Innovation Awards 2017 is open. The awards are seeking to recognize both mobile and web-based applications developed by Ugandans.
 The winners will be crowned at the awards gala to take place on the 8th of November. For each category, the winner will walk away with $3,000, which is three times the amount each winner walked away with, in 2015  when the first awards were held.
 The categories under which one interested in participating can submit their application include Best Health application, Best Education application, Best Financial Services application, Best SME application, Best Agriculture application, and Best Media and Entertainment application. The awards will also recognize the Outstanding Woman in Innovation, Innovation Achiever of the Year and Most Innovative Mobile App. Olivier
 Olivier Prentout, the Chief Marketing Officer MTN Uganda said that the awards stressed that recognizing and promoting local innovations is critical to MTN’s vision to lead the delivery of a bold, new digital world for MTN customers and the communities where we operate.
 “Technology is becoming an enabler in almost every sector of Uganda’s economy. In health, technology is leading to solutions on prevention. In education, people are coming up with ideas to ease the learning process. In financial services, technology is improving financial inclusion,” he said.
 This is the 2nd edition of the MTN Innovation Awards. The first awards were held in 2015, with 8 projects being awarded for their outstanding contribution to society.   “The contribution to society is measured by impact, especially in the long-term. Additionally, we are looking at positioning Uganda as having the innovation space and skilled individuals that can compete on the global stage,” Prentout added.
 For anyone interested in applying should, however, note that this years awards are placing emphasis on applications that have been in operation since 2014.
 In 2015, when the awards were first held, the winners included, ClinicMaster, BrainShare, Yo! Payments Gateway, Intelligent Works, Outbox, Fezah, Lyndsay Handler of ReadyPay  Outstanding Woman in Innovation and Solomon King of FundiBots  Innovation achiever of the year.
 One of the winners, ClinicMaster was recently among the startups that toured Europe with other startups from across the African continent in a tour dubbed the Pitch Drive that was organized by Nigerias Co-creation Hub and Google for Entrepreneurs.
 Click here to apply.
","https://blog.digestafrica.co/mtn-innovation-awards-are-back-apply-now/
",DigestAfrica
"The Daily Brief: Kwese-iflix Now has over a million active customers, and more
","Here are the top five stories of what has happened across the continent
 1. Regulators in Africa Adopt ‘Wait &amp; See’ Approach with Cryptocurrencies – Ecobank Report
 The report indicates that while most Sub-Saharan countries including Kenya are taking a contentious stance while monitoring the situation continuously, countries such as South Africa and Swaziland have taken a permissive and favorable stance. On the other hand, countries like Rwanda, Ghana, Zambia, and Cameroon have shown an indication of researching cryptocurrencies but have warned its citizens of the risks while countries like Burundi, Niger, Chad, and Sierra Leone have not made any public stance for or against cryptocurrencies. Full story on Kenyan Wall Street.
 2. Kenya’s M-KOPA launches SOLAPESA to advance cash to its off-grid customers
 M-KOPA, Kenyan-based pay-as-you-go off-grid solar lender has launched a new cash loan product, SOLAPESA. This allows its customers to receive loans by either sending an SMS to 22624 or visiting an M-KOPA service center for details. Full story on TechMoran.
 3. Eazi.com co-founder plans to relocate to US following Pam Golding deal
 Cape Town entrepreneur Shaun Minnie won’t say how much he sold his property marketplace Eazi.com to Pam Golding for but has revealed that he will relocate to the US. He did not detail whether the move was for personal or business reasons. Full story on Ventureburn.
 4. MTN is considering selling off its 40% stake in Jumia
 South African telecom group, MTN is said to be considering selling off its stake in Africa’s online retailer, Jumia, according to reports by Bloomberg. The sale could either be through listing on Nasdaq/NYSE or getting a new private investor to buy the telecoms stake. Apparently, Rocket Internet is also up for it. Full story on Digest Africa.
 5. Kwese-iflix Now Has Over A Million Active Customers Just Less Than 4 Months After Its Introduction
 Barely 4 months since its introduction, Kwese-iflix is now one of the largest television platforms in Zimbabwe with over 1.2 Million active account holders according to Econet Wireless CEO Douglas Mboweni. Full story on TechZim.
 Dont forget to subscribe to our newsletter to get this in your inbox.
 Thats it  Malinz
","https://blog.digestafrica.co/brief-kwese-iflix-million-active-customers/
",DigestAfrica
"Jackie Ochola named Country Director for Andela Uganda
","Andela Uganda has got itself a Country Director in the names of Jackie Ochola. An Engineer with a career that spans close to two decades, Jackie will be tasked with overseeing all Andela activities in the country.
 When I reached out to Maria Kyamulabye  Andela Ugandas Community Manager, she confirmed the news.
 We do have an amazing lady leading the next phase of the Uganda office, Maria wrote to me in an email. In which she also introduced me to Jackie.
 This change took place close to a month ago, according to Maria. And looking at Jackie Ocholas LinkedIn profile, youll notice that her career spans Uganda Telecom, Leadcom IS (DRC) and Alcatel-Lucent/Nokia.
 Jackie joined us last month, after an extensive career as an Engineer and a business leader, most recently as the Country Lead for Nokia/Alcatel-Lucent, Maria wrote.
 Also read: Pan-African Edtech incubator, Injini, reveals second cohort
 The company also got a new PR and communications person for the Ugandan office called Gloria Kemigisha. Which implies PR work for the Ugandan office will nolonger be routed through the Kenyan office  where you had to be connected to before. Unless it is something serious.
 These scenarios depict a growing company. One that has moved from a handful of employees at The Innovation Village in April 2017  when they launched  to now 80+ employees and developers. Occupying their three floors on a building along Bukoto Street in Kamwokya.
 Perhaps these are the things you do when you have just raised US $40 Million.
","https://blog.digestafrica.co/jackie-ochola-andela-uganda/
",DigestAfrica
"Jumia Uganda starts using DHL and Aramex ahead of Mobile Week
","E-commerce company, Jumia, is now using German logistics company DHL and Dubai-based Aramex for its deliveries in Uganda. This brings its number of 3PLs, Third-party Logistics, to three. Including the already existing Pink Tie.
 Until recently, little-known about logistics company, Pink Tie, handled Jumias deliveries. The company also handles deliveries for Kilimall, Jumia Food, Jumia Party, Jumia, KFC and Pizza Hut in Uganda. Thats according to a conversation I had with Jay Cho, MD of Motorcity, the company that owns Pink Tie.
 In its initial stages, Jumia Uganda worked with Amari Couriers and Makizto. But, they dropped both for lack of consistency in service quality. Something that was reflecting badly on Jumias services.
 According to a trusted source, Jumia received a lot of orders on Black Friday last year. Yet Pink Tie couldnt fulfil all. Something that resulted in many failed orders. This could be one of the reasons they are bringing Aramex and DHL on board.
 However, Jay refuted this. Saying that the two companies are still having the same relationship. Only that it is a different contract where hell provide drivers on hire. Under the new contract, Pink Tie will provide ten motorcycle drivers and one truck Driver per day. He called it a better deal for me.
 Yet beyond that, Jumia could be looking to foster more trust among its users. Given the reputation and respect, the two newly added logistics companies command in Uganda.
 I had a phone call with Ham Namakajjo, Jumia Ugandas Country Manager. He confirmed that it is true, the company has started using DHL and Aramex for deliveries on top of Pink Tie.
 We are just adding the number of delivery 3PLs we use, Ham said. Re-affirming that Pink Tie is still very much our [delivery] partner.
 Recently, Kilimall outsourced its Ugandan business to Jays company. Implying that he controls Kilimall Uganda. A direct competitor to Jumia. When asked whether the decision was because of Pink Tie having ties with Kilimall, both said no.
 Ham said that delivery 3pls work for multiple clients. Maintaining that the decision was as a result of growth in order volume. We want to make sure we cover the country very well, Ham said. Jay also added that Jumia has always used another company for upcountry deliveries.
 According to Ham, Jumia experienced tremendous growth after Black Friday last year. And he is not looking to take any chances ahead of the looming mobile week.
 Generally we monitor our delivery success rate, he said. Adding that the decision was driven by coverage.
 You want to be able to get upcountry or handle all sizes of packages.
 Though cagey about exact figures, Ham projects the company to grow 4x this year. We plan to grow about 4x this year, he said. Thats some crazy growth. You cant do business as usual.
 The company has also made some of its products in Uganda available on Express service. Jumia Express, Ham says, will be a 2 days delivery service. There are some things on Jumia express already that can be got within 2 days. But were making it 24hrs for Mobile Week, Ham said.
 Jumia Group has an in-house delivery service company called Jumia Services. This works with partners in each market Jumia operates.
 Also read: Yoza App, “Uganda’s Uber-like app for dirty laundry” is bouncing back
 In Nigeria, Jumia Groups leading market, its website says that it already works with DHL. Others include UPS, Zippy, Trolog, Courier Plus and Exponential. In Kenya, the biggest market in East Africa, the company uses Aramex, Posta, Wells Fargo and G4S.
 Mid last year, there were talks of Jumia Uganda partnering with Posta Uganda to smoothen upcountry deliveries. When asked, Ham said he cant comment about plans in the pipeline. Adding that we are always working to optimize [our deliveries].
 Recently, Jumia said it had reached the threshold of 1 billion visits across Africa in 2017. Other groundbreaking figures for 2017 included the number of products available on the platform. This they say skyrocketed from 50,000 in 2012 to 5 million this year [2017].
","https://blog.digestafrica.co/jumia-dhl-aramex-pink-tie/
",DigestAfrica
